Unnamed: 0,formation_energy,elem_frac,elem_list,energy,formula,magnetic_moment,spin_index,num_p,num_d,num_f,atomic_rad,atomic_vol,covalent_rad,dipole,eaffinity,num_electrons,Unnamed: 17,elem_in_site_order,elem_by_formula_order,A1,A2,B1,B2,X
177,-0.566252684,"[{Element Cr: 0.1}, {Element Tc: 0.1}, {Element Te: 0.6}, {Element P: 0.2}]","[Element Cr, Element Tc, Element Te, Element P]",-50.23551288,Cr1Tc1Te6P2,3.0084,0,4,7,0,"[130.0, 136.0, 160.0, 128.0]","[7.23, 8.5, 20.5, 17.0]","[122.0, 128.0, 136.0, 111.00000000000001]","[78.4, 80.4, 37.0, 24.93]","[0.6659999999999999, 0.55, 1.9708759999999999, 0.746607]","[24, 43, 52, 15]",,"['Cr', 'Tc', 'P', 'P', 'Te']","['Cr', 'Tc', 'Te', 'P']","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 136.0, 'atomic_vol': 8.5, 'covalent_rad': 128.0, 'dipole': 80.4, 'eaffinity': 0.55, 'num_electrons': 43}","{'atomic_rad': 128.0, 'atomic_vol': 17.0, 'covalent_rad': 111.00000000000001, 'dipole': 24.93, 'eaffinity': 0.746607, 'num_electrons': 15}","{'atomic_rad': 128.0, 'atomic_vol': 17.0, 'covalent_rad': 111.00000000000001, 'dipole': 24.93, 'eaffinity': 0.746607, 'num_electrons': 15}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
178,-0.251524524,"[{Element Cr: 0.1}, {Element Te: 0.6}, {Element Mo: 0.1}, {Element P: 0.2}]","[Element Cr, Element Te, Element Mo, Element P]",-50.49630786,Cr1Te6Mo1P2,4.8056,0,4,6,0,"[130.0, 160.0, 139.0, 128.0]","[7.23, 20.5, 9.4, 17.0]","[122.0, 136.0, 138.0, 111.00000000000001]","[78.4, 37.0, 72.5, 24.93]","[0.6659999999999999, 1.9708759999999999, 0.748, 0.746607]","[24, 52, 42, 15]",,"['Cr', 'Mo', 'P', 'P', 'Te']","['Cr', 'Te', 'Mo', 'P']","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 139.0, 'atomic_vol': 9.4, 'covalent_rad': 138.0, 'dipole': 72.5, 'eaffinity': 0.748, 'num_electrons': 42}","{'atomic_rad': 128.0, 'atomic_vol': 17.0, 'covalent_rad': 111.00000000000001, 'dipole': 24.93, 'eaffinity': 0.746607, 'num_electrons': 15}","{'atomic_rad': 128.0, 'atomic_vol': 17.0, 'covalent_rad': 111.00000000000001, 'dipole': 24.93, 'eaffinity': 0.746607, 'num_electrons': 15}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
179,-0.577526744,"[{Element Cr: 0.1}, {Element Te: 0.6}, {Element P: 0.2}, {Element Au: 0.1}]","[Element Cr, Element Te, Element P, Element Au]",-43.16212456,Cr1Te6P2Au1,3.0,1,4,11,0,"[130.0, 160.0, 128.0, 146.0]","[7.23, 20.5, 17.0, 10.2]","[122.0, 136.0, 111.00000000000001, 124.0]","[78.4, 37.0, 24.93, 36.1]","[0.6659999999999999, 1.9708759999999999, 0.746607, 2.30863]","[24, 52, 15, 79]",,"['Cr', 'Au', 'P', 'P', 'Te']","['Cr', 'Te', 'P', 'Au']","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 146.0, 'atomic_vol': 10.2, 'covalent_rad': 124.0, 'dipole': 36.1, 'eaffinity': 2.30863, 'num_electrons': 79}","{'atomic_rad': 128.0, 'atomic_vol': 17.0, 'covalent_rad': 111.00000000000001, 'dipole': 24.93, 'eaffinity': 0.746607, 'num_electrons': 15}","{'atomic_rad': 128.0, 'atomic_vol': 17.0, 'covalent_rad': 111.00000000000001, 'dipole': 24.93, 'eaffinity': 0.746607, 'num_electrons': 15}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
180,-1.372394714,"[{Element Cr: 0.1}, {Element Te: 0.6}, {Element P: 0.2}, {Element Ir: 0.1}]","[Element Cr, Element Te, Element P, Element Ir]",-49.54700494,Cr1Te6P2Ir1,2.756,1,4,9,0,"[130.0, 160.0, 128.0, 136.0]","[7.23, 20.5, 17.0, 8.54]","[122.0, 136.0, 111.00000000000001, 122.0]","[78.4, 37.0, 24.93, 51.0]","[0.6659999999999999, 1.9708759999999999, 0.746607, 1.5638]","[24, 52, 15, 77]",,"['Cr', 'Ir', 'P', 'P', 'Te']","['Cr', 'Te', 'P', 'Ir']","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 136.0, 'atomic_vol': 8.54, 'covalent_rad': 122.0, 'dipole': 51.0, 'eaffinity': 1.5638, 'num_electrons': 77}","{'atomic_rad': 128.0, 'atomic_vol': 17.0, 'covalent_rad': 111.00000000000001, 'dipole': 24.93, 'eaffinity': 0.746607, 'num_electrons': 15}","{'atomic_rad': 128.0, 'atomic_vol': 17.0, 'covalent_rad': 111.00000000000001, 'dipole': 24.93, 'eaffinity': 0.746607, 'num_electrons': 15}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
181,-0.533157279,"[{Element Cr: 0.1}, {Element Te: 0.6}, {Element P: 0.2}, {Element Os: 0.1}]","[Element Cr, Element Te, Element P, Element Os]",-51.06372335,Cr1Te6P2Os1,3.5131,1,4,8,0,"[130.0, 160.0, 128.0, 135.0]","[7.23, 20.5, 17.0, 8.43]","[122.0, 136.0, 111.00000000000001, 129.0]","[78.4, 37.0, 24.93, 57.0]","[0.6659999999999999, 1.9708759999999999, 0.746607, 1.1]","[24, 52, 15, 76]",,"['Cr', 'Os', 'P', 'P', 'Te']","['Cr', 'Te', 'P', 'Os']","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 135.0, 'atomic_vol': 8.43, 'covalent_rad': 129.0, 'dipole': 57.0, 'eaffinity': 1.1, 'num_electrons': 76}","{'atomic_rad': 128.0, 'atomic_vol': 17.0, 'covalent_rad': 111.00000000000001, 'dipole': 24.93, 'eaffinity': 0.746607, 'num_electrons': 15}","{'atomic_rad': 128.0, 'atomic_vol': 17.0, 'covalent_rad': 111.00000000000001, 'dipole': 24.93, 'eaffinity': 0.746607, 'num_electrons': 15}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
182,-1.074118744,"[{Element Cr: 0.1}, {Element Te: 0.6}, {Element P: 0.2}, {Element Pd: 0.1}]","[Element Cr, Element Te, Element P, Element Pd]",-45.56752022,Cr1Te6P2Pd1,2.4149,0,4,10,0,"[130.0, 160.0, 128.0, 137.0]","[7.23, 20.5, 17.0, 8.9]","[122.0, 136.0, 111.00000000000001, 120.0]","[78.4, 37.0, 24.93, 32.0]","[0.6659999999999999, 1.9708759999999999, 0.746607, 0.562]","[24, 52, 15, 46]",,"['Cr', 'Pd', 'P', 'P', 'Te']","['Cr', 'Te', 'P', 'Pd']","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 137.0, 'atomic_vol': 8.9, 'covalent_rad': 120.0, 'dipole': 32.0, 'eaffinity': 0.562, 'num_electrons': 46}","{'atomic_rad': 128.0, 'atomic_vol': 17.0, 'covalent_rad': 111.00000000000001, 'dipole': 24.93, 'eaffinity': 0.746607, 'num_electrons': 15}","{'atomic_rad': 128.0, 'atomic_vol': 17.0, 'covalent_rad': 111.00000000000001, 'dipole': 24.93, 'eaffinity': 0.746607, 'num_electrons': 15}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
183,-1.434543224,"[{Element Cr: 0.1}, {Element Te: 0.6}, {Element P: 0.2}, {Element Pt: 0.1}]","[Element Cr, Element Te, Element P, Element Pt]",-46.80215546,Cr1Te6P2Pt1,2.0157,0,4,10,0,"[130.0, 160.0, 128.0, 139.0]","[7.23, 20.5, 17.0, 9.1]","[122.0, 136.0, 111.00000000000001, 123.0]","[78.4, 37.0, 24.93, 44.0]","[0.6659999999999999, 1.9708759999999999, 0.746607, 2.128]","[24, 52, 15, 78]",,"['Cr', 'Pt', 'P', 'P', 'Te']","['Cr', 'Te', 'P', 'Pt']","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 139.0, 'atomic_vol': 9.1, 'covalent_rad': 123.0, 'dipole': 44.0, 'eaffinity': 2.128, 'num_electrons': 78}","{'atomic_rad': 128.0, 'atomic_vol': 17.0, 'covalent_rad': 111.00000000000001, 'dipole': 24.93, 'eaffinity': 0.746607, 'num_electrons': 15}","{'atomic_rad': 128.0, 'atomic_vol': 17.0, 'covalent_rad': 111.00000000000001, 'dipole': 24.93, 'eaffinity': 0.746607, 'num_electrons': 15}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
184,-1.520257694,"[{Element Cr: 0.1}, {Element Te: 0.6}, {Element P: 0.2}, {Element Rh: 0.1}]","[Element Cr, Element Te, Element P, Element Rh]",-48.18804564,Cr1Te6P2Rh1,2.9459,1,4,9,0,"[130.0, 160.0, 128.0, 134.0]","[7.23, 20.5, 17.0, 8.3]","[122.0, 136.0, 111.00000000000001, 125.0]","[78.4, 37.0, 24.93, 58.0]","[0.6659999999999999, 1.9708759999999999, 0.746607, 1.137]","[24, 52, 15, 45]",,"['Cr', 'Rh', 'P', 'P', 'Te']","['Cr', 'Te', 'P', 'Rh']","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 134.0, 'atomic_vol': 8.3, 'covalent_rad': 125.0, 'dipole': 58.0, 'eaffinity': 1.137, 'num_electrons': 45}","{'atomic_rad': 128.0, 'atomic_vol': 17.0, 'covalent_rad': 111.00000000000001, 'dipole': 24.93, 'eaffinity': 0.746607, 'num_electrons': 15}","{'atomic_rad': 128.0, 'atomic_vol': 17.0, 'covalent_rad': 111.00000000000001, 'dipole': 24.93, 'eaffinity': 0.746607, 'num_electrons': 15}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
185,-0.143110882,"[{Element Cr: 0.1}, {Element Te: 0.6}, {Element P: 0.2}, {Element W: 0.1}]","[Element Cr, Element Te, Element P, Element W]",-52.43769763,Cr1Te6P2W1,4.5872,1,4,6,0,"[130.0, 160.0, 128.0, 141.0]","[7.23, 20.5, 17.0, 9.53]","[122.0, 136.0, 111.00000000000001, 137.0]","[78.4, 37.0, 24.93, 75.0]","[0.6659999999999999, 1.9708759999999999, 0.746607, 0.81626]","[24, 52, 15, 74]",,"['Cr', 'W', 'P', 'P', 'Te']","['Cr', 'Te', 'P', 'W']","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 141.0, 'atomic_vol': 9.53, 'covalent_rad': 137.0, 'dipole': 75.0, 'eaffinity': 0.81626, 'num_electrons': 74}","{'atomic_rad': 128.0, 'atomic_vol': 17.0, 'covalent_rad': 111.00000000000001, 'dipole': 24.93, 'eaffinity': 0.746607, 'num_electrons': 15}","{'atomic_rad': 128.0, 'atomic_vol': 17.0, 'covalent_rad': 111.00000000000001, 'dipole': 24.93, 'eaffinity': 0.746607, 'num_electrons': 15}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
186,-3.473366092,"[{Element Hf: 0.1}, {Element Cr: 0.1}, {Element Ge: 0.1}, {Element Te: 0.6}, {Element P: 0.1}]","[Element Hf, Element Cr, Element Ge, Element Te, Element P]",-51.95136668,Hf1Cr1Ge1Te6P1,3.0104,1,4,4,0,"[167.0, 130.0, 137.0, 160.0, 128.0]","[13.6, 7.23, 13.6, 20.5, 17.0]","[152.0, 122.0, 121.0, 136.0, 111.00000000000001]","[109.0, 78.4, 39.43, 37.0, 24.93]","[0.013999999999999999, 0.6659999999999999, 1.232712, 1.9708759999999999, 0.746607]","[72, 24, 32, 52, 15]",,"['Hf', 'Cr', 'Ge', 'P', 'Te']","['Hf', 'Cr', 'Ge', 'Te', 'P']","{'atomic_rad': 167.0, 'atomic_vol': 13.6, 'covalent_rad': 152.0, 'dipole': 109.0, 'eaffinity': 0.013999999999999999, 'num_electrons': 72}","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 137.0, 'atomic_vol': 13.6, 'covalent_rad': 121.0, 'dipole': 39.43, 'eaffinity': 1.232712, 'num_electrons': 32}","{'atomic_rad': 128.0, 'atomic_vol': 17.0, 'covalent_rad': 111.00000000000001, 'dipole': 24.93, 'eaffinity': 0.746607, 'num_electrons': 15}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
187,-3.729203855,"[{Element Hf: 0.1}, {Element Cr: 0.1}, {Element Ge: 0.2}, {Element Te: 0.6}]","[Element Hf, Element Cr, Element Ge, Element Te]",-51.4201563,Hf1Cr1Ge2Te6,2.8005,1,4,4,0,"[167.0, 130.0, 137.0, 160.0]","[13.6, 7.23, 13.6, 20.5]","[152.0, 122.0, 121.0, 136.0]","[109.0, 78.4, 39.43, 37.0]","[0.013999999999999999, 0.6659999999999999, 1.232712, 1.9708759999999999]","[72, 24, 32, 52]",,"['Hf', 'Cr', 'Ge', 'Ge', 'Te']","['Hf', 'Cr', 'Ge', 'Te']","{'atomic_rad': 167.0, 'atomic_vol': 13.6, 'covalent_rad': 152.0, 'dipole': 109.0, 'eaffinity': 0.013999999999999999, 'num_electrons': 72}","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 137.0, 'atomic_vol': 13.6, 'covalent_rad': 121.0, 'dipole': 39.43, 'eaffinity': 1.232712, 'num_electrons': 32}","{'atomic_rad': 137.0, 'atomic_vol': 13.6, 'covalent_rad': 121.0, 'dipole': 39.43, 'eaffinity': 1.232712, 'num_electrons': 32}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
188,-3.86977646,"[{Element Hf: 0.1}, {Element Cr: 0.1}, {Element Si: 0.1}, {Element Ge: 0.1}, {Element Te: 0.6}]","[Element Hf, Element Cr, Element Si, Element Ge, Element Te]",-52.36334919,Hf1Cr1Si1Ge1Te6,2.8102,0,4,4,0,"[167.0, 130.0, 132.0, 137.0, 160.0]","[13.6, 7.23, 12.1, 13.6, 20.5]","[152.0, 122.0, 115.99999999999999, 121.0, 136.0]","[109.0, 78.4, 37.31, 39.43, 37.0]","[0.013999999999999999, 0.6659999999999999, 1.3895211, 1.232712, 1.9708759999999999]","[72, 24, 14, 32, 52]",,"['Hf', 'Cr', 'Si', 'Ge', 'Te']","['Hf', 'Cr', 'Si', 'Ge', 'Te']","{'atomic_rad': 167.0, 'atomic_vol': 13.6, 'covalent_rad': 152.0, 'dipole': 109.0, 'eaffinity': 0.013999999999999999, 'num_electrons': 72}","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 132.0, 'atomic_vol': 12.1, 'covalent_rad': 115.99999999999999, 'dipole': 37.31, 'eaffinity': 1.3895211, 'num_electrons': 14}","{'atomic_rad': 137.0, 'atomic_vol': 13.6, 'covalent_rad': 121.0, 'dipole': 39.43, 'eaffinity': 1.232712, 'num_electrons': 32}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
189,-3.77640037,"[{Element Hf: 0.1}, {Element Cr: 0.1}, {Element Si: 0.1}, {Element Sn: 0.1}, {Element Te: 0.6}]","[Element Hf, Element Cr, Element Si, Element Sn, Element Te]",-51.65662434,Hf1Cr1Si1Sn1Te6,2.824,1,4,4,0,"[167.0, 130.0, 132.0, 162.0, 160.0]","[13.6, 7.23, 12.1, 16.3, 20.5]","[152.0, 122.0, 115.99999999999999, 140.0, 136.0]","[109.0, 78.4, 37.31, 42.4, 37.0]","[0.013999999999999999, 0.6659999999999999, 1.3895211, 1.112067, 1.9708759999999999]","[72, 24, 14, 50, 52]",,"['Hf', 'Cr', 'Si', 'Si', 'Te']","['Hf', 'Cr', 'Si', 'Sn', 'Te']","{'atomic_rad': 167.0, 'atomic_vol': 13.6, 'covalent_rad': 152.0, 'dipole': 109.0, 'eaffinity': 0.013999999999999999, 'num_electrons': 72}","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 132.0, 'atomic_vol': 12.1, 'covalent_rad': 115.99999999999999, 'dipole': 37.31, 'eaffinity': 1.3895211, 'num_electrons': 14}","{'atomic_rad': 132.0, 'atomic_vol': 12.1, 'covalent_rad': 115.99999999999999, 'dipole': 37.31, 'eaffinity': 1.3895211, 'num_electrons': 14}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
190,-3.680308267,"[{Element Hf: 0.1}, {Element Cr: 0.1}, {Element Si: 0.1}, {Element Te: 0.6}, {Element P: 0.1}]","[Element Hf, Element Cr, Element Si, Element Te, Element P]",-52.96092914,Hf1Cr1Si1Te6P1,3.0108,0,4,4,0,"[167.0, 130.0, 132.0, 160.0, 128.0]","[13.6, 7.23, 12.1, 20.5, 17.0]","[152.0, 122.0, 115.99999999999999, 136.0, 111.00000000000001]","[109.0, 78.4, 37.31, 37.0, 24.93]","[0.013999999999999999, 0.6659999999999999, 1.3895211, 1.9708759999999999, 0.746607]","[72, 24, 14, 52, 15]",,"['Hf', 'Cr', 'Si', 'P', 'Te']","['Hf', 'Cr', 'Si', 'Te', 'P']","{'atomic_rad': 167.0, 'atomic_vol': 13.6, 'covalent_rad': 152.0, 'dipole': 109.0, 'eaffinity': 0.013999999999999999, 'num_electrons': 72}","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 132.0, 'atomic_vol': 12.1, 'covalent_rad': 115.99999999999999, 'dipole': 37.31, 'eaffinity': 1.3895211, 'num_electrons': 14}","{'atomic_rad': 128.0, 'atomic_vol': 17.0, 'covalent_rad': 111.00000000000001, 'dipole': 24.93, 'eaffinity': 0.746607, 'num_electrons': 15}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
191,-3.991655905,"[{Element Hf: 0.1}, {Element Cr: 0.1}, {Element Si: 0.2}, {Element Te: 0.6}]","[Element Hf, Element Cr, Element Si, Element Te]",-53.28784892,Hf1Cr1Si2Te6,2.7878,0,4,4,0,"[167.0, 130.0, 132.0, 160.0]","[13.6, 7.23, 12.1, 20.5]","[152.0, 122.0, 115.99999999999999, 136.0]","[109.0, 78.4, 37.31, 37.0]","[0.013999999999999999, 0.6659999999999999, 1.3895211, 1.9708759999999999]","[72, 24, 14, 52]",,"['Hf', 'Cr', 'Si', 'Si', 'Te']","['Hf', 'Cr', 'Si', 'Te']","{'atomic_rad': 167.0, 'atomic_vol': 13.6, 'covalent_rad': 152.0, 'dipole': 109.0, 'eaffinity': 0.013999999999999999, 'num_electrons': 72}","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 132.0, 'atomic_vol': 12.1, 'covalent_rad': 115.99999999999999, 'dipole': 37.31, 'eaffinity': 1.3895211, 'num_electrons': 14}","{'atomic_rad': 132.0, 'atomic_vol': 12.1, 'covalent_rad': 115.99999999999999, 'dipole': 37.31, 'eaffinity': 1.3895211, 'num_electrons': 14}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
192,-3.865174155,"[{Element Hf: 0.1}, {Element Cr: 0.1}, {Element Sn: 0.1}, {Element Ge: 0.1}, {Element Te: 0.6}]","[Element Hf, Element Cr, Element Sn, Element Ge, Element Te]",-50.94277784,Hf1Cr1Sn1Ge1Te6,2.8008,1,4,4,0,"[167.0, 130.0, 162.0, 137.0, 160.0]","[13.6, 7.23, 16.3, 13.6, 20.5]","[152.0, 122.0, 140.0, 121.0, 136.0]","[109.0, 78.4, 42.4, 39.43, 37.0]","[0.013999999999999999, 0.6659999999999999, 1.112067, 1.232712, 1.9708759999999999]","[72, 24, 50, 32, 52]",,"['Hf', 'Cr', 'Ge', 'Ge', 'Te']","['Hf', 'Cr', 'Sn', 'Ge', 'Te']","{'atomic_rad': 167.0, 'atomic_vol': 13.6, 'covalent_rad': 152.0, 'dipole': 109.0, 'eaffinity': 0.013999999999999999, 'num_electrons': 72}","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 137.0, 'atomic_vol': 13.6, 'covalent_rad': 121.0, 'dipole': 39.43, 'eaffinity': 1.232712, 'num_electrons': 32}","{'atomic_rad': 137.0, 'atomic_vol': 13.6, 'covalent_rad': 121.0, 'dipole': 39.43, 'eaffinity': 1.232712, 'num_electrons': 32}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
193,-3.496228522,"[{Element Hf: 0.1}, {Element Cr: 0.1}, {Element Sn: 0.1}, {Element Te: 0.6}, {Element P: 0.1}]","[Element Hf, Element Cr, Element Sn, Element Te, Element P]",-51.36088035,Hf1Cr1Sn1Te6P1,3.0115,1,4,4,0,"[167.0, 130.0, 162.0, 160.0, 128.0]","[13.6, 7.23, 16.3, 20.5, 17.0]","[152.0, 122.0, 140.0, 136.0, 111.00000000000001]","[109.0, 78.4, 42.4, 37.0, 24.93]","[0.013999999999999999, 0.6659999999999999, 1.112067, 1.9708759999999999, 0.746607]","[72, 24, 50, 52, 15]",,"['Hf', 'Cr', 'P', 'P', 'Te']","['Hf', 'Cr', 'Sn', 'Te', 'P']","{'atomic_rad': 167.0, 'atomic_vol': 13.6, 'covalent_rad': 152.0, 'dipole': 109.0, 'eaffinity': 0.013999999999999999, 'num_electrons': 72}","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 128.0, 'atomic_vol': 17.0, 'covalent_rad': 111.00000000000001, 'dipole': 24.93, 'eaffinity': 0.746607, 'num_electrons': 15}","{'atomic_rad': 128.0, 'atomic_vol': 17.0, 'covalent_rad': 111.00000000000001, 'dipole': 24.93, 'eaffinity': 0.746607, 'num_electrons': 15}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
194,-4.046391575,"[{Element Hf: 0.1}, {Element Cr: 0.1}, {Element Sn: 0.2}, {Element Te: 0.6}]","[Element Hf, Element Cr, Element Sn, Element Te]",-50.5106465,Hf1Cr1Sn2Te6,2.7891,1,4,4,0,"[167.0, 130.0, 162.0, 160.0]","[13.6, 7.23, 16.3, 20.5]","[152.0, 122.0, 140.0, 136.0]","[109.0, 78.4, 42.4, 37.0]","[0.013999999999999999, 0.6659999999999999, 1.112067, 1.9708759999999999]","[72, 24, 50, 52]",,"['Hf', 'Cr', 'Te']","['Hf', 'Cr', 'Sn', 'Te']","{'atomic_rad': 167.0, 'atomic_vol': 13.6, 'covalent_rad': 152.0, 'dipole': 109.0, 'eaffinity': 0.013999999999999999, 'num_electrons': 72}","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}",{},{}
195,-2.557937579,"[{Element Hf: 0.1}, {Element Cr: 0.1}, {Element Te: 0.6}, {Element P: 0.2}]","[Element Hf, Element Cr, Element Te, Element P]",-51.82298631,Hf1Cr1Te6P2,3.3915,1,4,4,0,"[167.0, 130.0, 160.0, 128.0]","[13.6, 7.23, 20.5, 17.0]","[152.0, 122.0, 136.0, 111.00000000000001]","[109.0, 78.4, 37.0, 24.93]","[0.013999999999999999, 0.6659999999999999, 1.9708759999999999, 0.746607]","[72, 24, 52, 15]",,"['Hf', 'Cr', 'P', 'P', 'Te']","['Hf', 'Cr', 'Te', 'P']","{'atomic_rad': 167.0, 'atomic_vol': 13.6, 'covalent_rad': 152.0, 'dipole': 109.0, 'eaffinity': 0.013999999999999999, 'num_electrons': 72}","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 128.0, 'atomic_vol': 17.0, 'covalent_rad': 111.00000000000001, 'dipole': 24.93, 'eaffinity': 0.746607, 'num_electrons': 15}","{'atomic_rad': 128.0, 'atomic_vol': 17.0, 'covalent_rad': 111.00000000000001, 'dipole': 24.93, 'eaffinity': 0.746607, 'num_electrons': 15}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
